user_id,pharmacy_name,owner_name,phone,email,state,city,registration_date,account_status,pharmacy_licence_number
9105,Adetokunbo Chemist,James Adetokunbo,07932345785,jamesadetokunbo@gmail.com,Oyo,Saki,11/5/2024,Active,PCN/43730/2022
9106,Oshodi Drugstore,Gloria Oshodi,07854791966,gloriaoshodi@yahoo.com,Oyo,Ibadan,8/22/2023,Active,PCN/11588/2023
9107,Eze Medplus,Simon Eze,07835854602,simoneze@hotmail.com,Lagos,Surulere,6/16/2024,Suspended,PCN/52806/2024
9108,Nnamani Medicare,James Nnamani,08175872975,jamesnnamani@gmail.com,Lagos,Surulere,3/30/2023,Inactive,PCN/96139/2023
9109,Ibrahim Medplus,Emmanuel Ibrahim,08898719882,emmanuelibrahim@gmail.com,Rivers,Okrika,11/14/2023,Pending,PCN/86476/2023
9110,Oshodi Pharmaceuticals,Charity Oshodi,09053600562,charityoshodi@yahoo.com,Enugu,Enugu,11/11/2022,Pending,PCN/72009/2020
9111,Uche Medicare,Cornelius Uche,07637167942,corneliusuche@hotmail.com,Anambra,Nnewi,12/22/2022,Active,PCN/76627/2024
9112,Okonkwo Medplus,Emmanuel Okonkwo,08957007704,emmanuelokonkwo@gmail.com,Oyo,Iseyin,1/12/2023,Active,PCN/95547/2020
9113,Okonkwo Pharmacy,Agnes Okonkwo,08942628399,agnesokonkwo@yahoo.com,Ogun,Ilaro,7/29/2024,Active,PCN/50923/2024
9114,Ogunleye Pharmacare,Esther Ogunleye,08058906844,estherogunleye@yahoo.com,Kaduna,Zaria,11/5/2023,Active,PCN/63193/2022
9115,Oyekan Drugs,Peter Oyekan,08465002189,peteroyekan@yahoo.com,Abuja,Asokoro,7/17/2022,Active,PCN/72913/2020
9116,Adetokunbo Medplus,Gabriel Adetokunbo,08002747989,gabrieladetokunbo@yahoo.com,Kaduna,Kafanchan,11/5/2022,Active,PCN/67560/2019
9117,Olawale Pharmacy,Patience Olawale,08641592573,patienceolawale@hotmail.com,Enugu,Enugu,6/30/2023,Active,PCN/98818/2020
9118,Chukwu Pharmacy,Mark Chukwu,08951538073,markchukwu@hotmail.com,Abuja,Asokoro,12/13/2022,Inactive,
9119,Okonkwo Pharmacy,David Okonkwo,07753388315,davidokonkwo@yahoo.com,Oyo,Oyo,11/4/2024,Pending,PCN/57634/2020
9120,Uche Drugs,Gabriel Uche,08862123549,gabrieluche@hotmail.com,Enugu,Awgu,1/18/2023,Active,PCN/33465/2021
9121,Okafor Medstore,Gabriel Okafor,08137657291,gabrielokafor@gmail.com,Kano,Nassarawa,1/2/2024,Pending,PCN/29730/2023
9122,Nnamani Pharmacy,Comfort Nnamani,08906692239,comfortnnamani@yahoo.com,Lagos,Surulere,3/16/2022,Active,PCN/27638/2021
9123,Oshodi Medstore,David Oshodi,09056640876,davidoshodi@gmail.com,Oyo,Ogbomoso,11/26/2022,Active,PCN/62744/2022
9124,Obi Pharmacy,Paul Obi,08147548634,paulobi@hotmail.com,Delta,Warri,4/23/2023,Inactive,
9125,Chukwu Pharmaceuticals,Ruth Chukwu,07576167743,ruthchukwu@gmail.com,Oyo,Ogbomoso,11/25/2022,Active,PCN/89272/2022
9126,Balogun Pharmaceuticals,Sarah Balogun,07121019072,,Enugu,Awgu,5/10/2022,Active,PCN/29045/2020
9127,Eze Medstore,Blessing Eze,08045846437,blessing.eze@yahoo.com,Abuja,Gwarinpa,9/25/2022,Active,PCN/62310/2022
9128,Ekwueme Drugstore,Peter Ekwueme,08682692582,peter.ekwueme@yahoo.com,Enugu,Agbani,10/17/2023,Active,
9129,Eze Medicare,Esther Eze,08902252871,,Ogun,Ilaro,10/23/2024,Pending,PCN/61408/2018
9130,Olawale Medstore,Agnes Olawale,08156940273,agnesolawale@hotmail.com,Lagos,Ajah,9/5/2022,Suspended,PCN/33738/2019
9131,Nnamani Drugstore,Mary Nnamani,08058873330,marynnamani@hotmail.com,Abuja,Garki,12/2/2023,Active,PCN/91803/2021
9132,Ekwueme Drugstore,Victoria Ekwueme,08549728260,victoriaekwueme@gmail.com,Anambra,Nnewi,12/19/2023,Active,
9133,Akinwale Chemist,Victoria Akinwale,07792459548,victoriaakinwale@gmail.com,Anambra,Aguata,2/11/2024,Active,
9134,Ibrahim Medstore,Stephen Ibrahim,08856989324,,Kaduna,Kagoro,4/10/2024,Pending,PCN/77157/2023
9135,Oyekan Pharmacare,Deborah Oyekan,08352931240,deborahoyekan@hotmail.com,Rivers,Okrika,3/11/2022,Inactive,PCN/10341/2024
9136,Oyekan Healthcare,Faith Oyekan,07141230498,faithoyekan@gmail.com,Delta,Warri,3/1/2024,Active,PCN/33846/2023
9137,Eze Pharmacy,Comfort Eze,07139171991,comforteze@hotmail.com,Delta,Warri,5/17/2024,Active,PCN/62391/2023
9138,Akinwale Medicare,Peter Akinwale,08062102667,peterakinwale@hotmail.com,Delta,Sapele,3/25/2023,Active,PCN/11904/2022
9139,Adeyemi Medplus,David Adeyemi,07829024264,davidadeyemi@yahoo.com,Anambra,Onitsha,7/23/2024,Active,PCN/71903/2022
9140,Eze Healthcare,Simon Eze,07615620873,simoneze@gmail.com,Abuja,Asokoro,8/13/2022,Active,PCN/98371/2020
9141,Adetokunbo Medplus,Patience Adetokunbo,08024593234,patienceadetokunbo@yahoo.com,Kano,Kumbotso,4/30/2023,Active,
9142,Oyekan Healthcare,Grace Oyekan,08433197386,graceoyekan@yahoo.com,Anambra,Awka,9/5/2023,Active,PCN/11281/2018
9143,Okonkwo Medstore,Peace Okonkwo,08983026584,peaceokonkwo@yahoo.com,Ogun,Ota,7/24/2023,Active,PCN/55529/2022
9144,Uche Pharmacy,Andrew Uche,07603083619,andrew.uche@yahoo.com,Abuja,Gwarinpa,3/2/2022,Active,PCN/14624/2019
9145,Oyekan Pharmacy,Blessing Oyekan,07516136449,blessingoyekan@yahoo.com,Ogun,Ota,1/22/2022,Pending,PCN/21474/2018
9146,Adeyemi Healthcare,Mary Adeyemi,08159779005,maryadeyemi@gmail.com,Kaduna,Kafanchan,5/23/2023,Pending,PCN/87648/2023
9147,Ogunleye Healthcare,Esther Ogunleye,07121353713,estherogunleye@gmail.com,Oyo,Ogbomoso,8/10/2022,Active,PCN/83690/2021
9148,Ojo Pharmaceuticals,Stephen Ojo,08556920875,stephen.ojo@yahoo.com,Enugu,Awgu,2/13/2022,Active,PCN/65372/2018
9149,Oshodi Medicare,Joshua Oshodi,08983230827,joshuaoshodi@gmail.com,Kaduna,Kaduna,2/24/2022,Active,PCN/83589/2021
9150,Uche Chemist,Blessing Uche,08078441224,blessinguche@gmail.com,Abuja,Garki,4/25/2022,Inactive,PCN/48635/2024
9151,Ogunleye Medstore,Michael Ogunleye,07204576669,michaelogunleye@yahoo.com,Enugu,Awgu,4/3/2023,Active,PCN/17688/2021
9152,Ogunleye Medstore,Comfort Ogunleye,09098864733,comfortogunleye@yahoo.com,Kaduna,Kagoro,7/21/2023,Active,PCN/32570/2019
9153,Akinwale Pharmacare,Deborah Akinwale,07957291845,deborahakinwale@yahoo.com,Rivers,Okrika,4/28/2023,Active,PCN/31943/2022
9154,Ojo Medplus,James Ojo,08152685309,james.ojo@yahoo.com,Kaduna,Kaura,12/21/2024,Active,PCN/62151/2023
9155,Ojo Pharmacy,Agnes Ojo,07966290472,agnesojo@yahoo.com,Rivers,Port Harcourt,10/29/2024,Pending,PCN/39128/2022
9156,Olawale Medstore,Grace Olawale,08176779828,graceolawale@yahoo.com,Abuja,Garki,11/19/2024,Active,PCN/11085/2023
9157,Okonkwo Drugs,Ruth Okonkwo,08637921243,ruthokonkwo@gmail.com,Delta,Warri,8/20/2023,Active,PCN/69846/2021
9158,Ogunleye Pharmacy,Mark Ogunleye,08756148312,markogunleye@gmail.com,Ogun,Ilaro,10/1/2023,Active,PCN/34979/2018
9159,Ogunleye Medstore,Emmanuel Ogunleye,07412703751,emmanuelogunleye@hotmail.com,Ogun,Sagamu,2/4/2024,Active,PCN/42617/2023
9160,Adetokunbo Medicare,Faith Adetokunbo,08012951593,faithadetokunbo@yahoo.com,Enugu,Agbani,10/5/2023,Active,PCN/27371/2020
9161,Okonkwo Drugs,John Okonkwo,07595644444,johnokonkwo@gmail.com,Oyo,Oyo,2/2/2022,Pending,PCN/40922/2021
9162,Okonkwo Healthcare,Joy Okonkwo,07747139813,joyokonkwo@gmail.com,Kano,Tarauni,2/17/2023,Active,PCN/17122/2022
9163,Okonkwo Drugs,Patience Okonkwo,08795152763,patienceokonkwo@hotmail.com,Delta,Warri,10/16/2023,Suspended,PCN/76576/2024
9164,Akinwale Pharmacy,Gloria Akinwale,07364757330,gloriaakinwale@gmail.com,Kano,Fagge,1/25/2023,Suspended,PCN/74454/2024
9165,Nnamani Drugstore,Angela Nnamani,08047494798,angelannamani@yahoo.com,Enugu,Awgu,1/23/2022,Suspended,PCN/42256/2023
9166,Ibrahim Pharmacy,Peace Ibrahim,07906088302,peaceibrahim@gmail.com,Rivers,Port Harcourt,2/20/2024,Active,PCN/70598/2023
9167,Uche Pharmacare,Joy Uche,07321916197,,Rivers,Bonny,8/11/2023,Suspended,PCN/30528/2022
9168,Oshodi Medplus,Comfort Oshodi,08695492361,comfortoshodi@yahoo.com,Anambra,Awka,3/17/2023,Active,PCN/51526/2018
9169,Adetokunbo Healthcare,Benjamin Adetokunbo,09085715230,benjaminadetokunbo@gmail.com,Oyo,Oyo,11/21/2023,Active,PCN/17473/2022
9170,Obi Drugstore,Peter Obi,08132270702,peterobi@yahoo.com,Oyo,Ibadan,6/7/2023,Inactive,PCN/32369/2018
9171,Olawale Healthcare,Angela Olawale,08044064153,angelaolawale@yahoo.com,Oyo,Ogbomoso,10/29/2023,Active,PCN/38071/2023
9172,Akinwale Healthcare,Philip Akinwale,07366694926,philipakinwale@gmail.com,Kaduna,Kaduna,10/17/2024,Inactive,PCN/22954/2018
9173,Abiola Medicare,Sarah Abiola,07251551309,sarahabiola@hotmail.com,Kaduna,Kaduna,9/19/2022,Active,PCN/18972/2020
9174,Ibrahim Pharmacare,Daniel Ibrahim,07896868194,danielibrahim@yahoo.com,Rivers,Port Harcourt,7/30/2022,Inactive,PCN/78127/2018
9175,Obasanjo Medplus,Joy Obasanjo,07161797417,joyobasanjo@yahoo.com,Delta,Sapele,8/23/2024,Active,PCN/76669/2022
9176,Balogun Drugs,Andrew Balogun,07867570270,andrewbalogun@gmail.com,Abuja,Gwarinpa,7/21/2024,Active,PCN/59538/2020
9177,Okonkwo Drugstore,Deborah Okonkwo,07407343495,deborahokonkwo@gmail.com,Delta,Sapele,5/5/2024,Active,PCN/91267/2021
9178,Uche Chemist,Paul Uche,08045736197,pauluche@gmail.com,Oyo,Iseyin,10/12/2023,Active,PCN/36531/2022
9179,Oshodi Pharmaceuticals,Cornelius Oshodi,07244072362,corneliusoshodi@hotmail.com,Kaduna,Kagoro,5/24/2022,Active,PCN/98378/2021
9180,Ojo Drugstore,Samuel Ojo,08197516691,samuelojo@gmail.com,Anambra,Ekwulobia,2/26/2022,Inactive,
9181,Olawale Drugs,Victoria Olawale,08043833958,victoria.olawale@yahoo.com,Anambra,Ekwulobia,10/16/2024,Active,PCN/23681/2021
9182,Uche Pharmacy,Andrew Uche,08056331832,andrew.uche@yahoo.com,Kaduna,Kaura,5/15/2022,Active,PCN/39612/2021
9183,Obasanjo Chemist,Mary Obasanjo,07705707516,maryobasanjo@hotmail.com,Rivers,Obio,6/12/2023,Active,PCN/52409/2020
9184,Okafor Drugs,Nathaniel Okafor,08014106595,nathanielokafor@yahoo.com,Oyo,Ibadan,5/18/2024,Inactive,PCN/42492/2018
9185,Abiola Medplus,Peter Abiola,07754533892,peterabiola@gmail.com,Kaduna,Kaduna,12/29/2024,Active,PCN/97269/2021
9186,Ogunleye Chemist,Paul Ogunleye,07252068417,paulogunleye@gmail.com,Anambra,Aguata,10/15/2022,Suspended,
9187,Ibrahim Healthcare,Daniel Ibrahim,07869935770,,Abuja,Garki,9/2/2023,Active,PCN/87852/2018
9188,Ogunleye Drugs,Blessing Ogunleye,08163853060,blessingogunleye@gmail.com,Rivers,Bonny,11/2/2024,Active,PCN/35902/2022
9189,Ekwueme Medstore,Hope Ekwueme,07919830140,hopeekwueme@yahoo.com,Delta,Ughelli,6/27/2024,Pending,PCN/59203/2022
9190,Ibrahim Medplus,Hope Ibrahim,07208345774,hopeibrahim@gmail.com,Kaduna,Zaria,8/20/2022,Active,PCN/66766/2020
9191,Oyekan Pharmacare,Agnes Oyekan,08922797226,agnesoyekan@gmail.com,Kano,Gwale,5/29/2023,Pending,
9192,Obasanjo Pharmacy,Victoria Obasanjo,08037736729,victoriaobasanjo@hotmail.com,Rivers,Okrika,8/24/2022,Active,PCN/24717/2020
9193,Nnamani Medicare,Joshua Nnamani,07488161024,joshua.nnamani@yahoo.com,Anambra,Awka,12/24/2022,Active,PCN/11846/2022
9194,Obasanjo Pharmacare,Blessing Obasanjo,08859445488,blessingobasanjo@gmail.com,Oyo,Iseyin,1/1/2024,Active,PCN/37321/2019
9195,Akinwale Pharmacy,Hope Akinwale,08121645034,hopeakinwale@yahoo.com,Abuja,Gwarinpa,2/8/2024,Suspended,PCN/82267/2020
9196,Oshodi Pharmaceuticals,Mark Oshodi,08681796354,markoshodi@gmail.com,Ogun,Sagamu,3/10/2023,Active,PCN/95422/2019
9197,Olawale Pharmaceuticals,Stephen Olawale,08672884638,stephenolawale@yahoo.com,Kaduna,Kaduna,3/8/2022,Active,
9198,Balogun Drugs,Joy Balogun,08066208560,joy.balogun@yahoo.com,Lagos,Ajah,12/16/2023,Active,PCN/36274/2021
9199,Uche Chemist,David Uche,08061370541,david.uche@yahoo.com,Kano,Nassarawa,11/26/2023,Inactive,PCN/88637/2024
9200,Olawale Drugs,Daniel Olawale,08366915235,danielolawale@gmail.com,Oyo,Saki,9/26/2024,Active,PCN/62575/2024
9201,Akinwale Medplus,Angela Akinwale,07664441851,angelaakinwale@hotmail.com,Abuja,Kubwa,11/26/2022,Active,PCN/98369/2020
9202,Ojo Medstore,Joshua Ojo,08819521307,joshuaojo@gmail.com,Oyo,Iseyin,5/20/2022,Pending,PCN/71812/2023
9203,Okonkwo Pharmaceuticals,Philip Okonkwo,07523398939,philipokonkwo@yahoo.com,Abuja,Kubwa,9/4/2023,Pending,PCN/94311/2023
9204,Chukwu Chemist,Paul Chukwu,08036976877,paulchukwu@gmail.com,Delta,Warri,2/21/2024,Active,PCN/22365/2021
9205,Olawale Medplus,Gabriel Olawale,07661513768,gabrielolawale@hotmail.com,Rivers,Port Harcourt,7/13/2024,Active,PCN/69052/2023
9206,Obasanjo Pharmaceuticals,Samuel Obasanjo,09089085544,samuelobasanjo@yahoo.com,Lagos,Surulere,12/7/2022,Active,PCN/29846/2021
9207,Nnamani Medstore,Angela Nnamani,09051883782,angela.nnamani@yahoo.com,Kaduna,Kafanchan,4/26/2022,Pending,PCN/47331/2021
9208,Balogun Healthcare,Angela Balogun,08095717938,angelabalogun@gmail.com,Delta,Asaba,10/5/2023,Suspended,PCN/48232/2018
9209,Ojo Pharmaceuticals,Sarah Ojo,08373522493,sarahojo@hotmail.com,Delta,Ughelli,10/25/2023,Active,PCN/83690/2022
9210,Ogunleye Chemist,Michael Ogunleye,08997052108,michaelogunleye@yahoo.com,Kano,Kumbotso,4/22/2022,Active,PCN/99251/2022
9211,Ekwueme Pharmacare,Agnes Ekwueme,08411524715,,Enugu,Enugu,12/5/2022,Active,PCN/34919/2020
9212,Ojo Drugstore,Grace Ojo,08824531880,graceojo@gmail.com,Anambra,Onitsha,3/8/2024,Active,PCN/38370/2019
9213,Eze Pharmacy,Faith Eze,07625497873,faitheze@gmail.com,Anambra,Onitsha,5/9/2023,Suspended,PCN/44802/2019
9214,Adetokunbo Medplus,Benjamin Adetokunbo,07076187183,,Enugu,Oji River,6/21/2024,Active,PCN/85617/2020
9215,Adetokunbo Medstore,Peter Adetokunbo,08113269249,peteradetokunbo@hotmail.com,Rivers,Port Harcourt,8/22/2024,Active,PCN/97098/2018
9216,Adetokunbo Pharmacare,Mark Adetokunbo,08089645539,,Oyo,Ogbomoso,5/17/2024,Active,PCN/80922/2019
9217,Oshodi Pharmacare,Comfort Oshodi,07107136012,comfortoshodi@gmail.com,Ogun,Ijebu-Ode,11/19/2023,Active,PCN/85751/2023
9218,Olawale Pharmacare,Gloria Olawale,08958645958,gloriaolawale@yahoo.com,Rivers,Port Harcourt,4/21/2023,Active,
9219,Adeyemi Pharmacare,John Adeyemi,07179628387,johnadeyemi@yahoo.com,Enugu,Oji River,11/2/2023,Active,PCN/92871/2020
9220,Olawale Pharmacare,James Olawale,08022912205,jamesolawale@gmail.com,Ogun,Sagamu,2/9/2022,Active,PCN/63401/2019
9221,Ogunleye Chemist,Esther Ogunleye,08076700143,esther.ogunleye@yahoo.com,Abuja,Garki,1/1/2022,Active,PCN/45807/2022
9222,Okafor Pharmacy,Patience Okafor,08347982872,patienceokafor@hotmail.com,Rivers,Okrika,12/29/2022,Active,PCN/48225/2021
9223,Olawale Drugstore,Mark Olawale,07974072597,markolawale@gmail.com,Oyo,Saki,9/27/2023,Active,PCN/12052/2023
9224,Ogunleye Medicare,James Ogunleye,08648072273,jamesogunleye@hotmail.com,Ogun,Ota,2/15/2024,Active,PCN/19851/2024
9225,Obasanjo Pharmacy,Hope Obasanjo,08085525691,hopeobasanjo@hotmail.com,Anambra,Aguata,1/7/2024,Active,PCN/78307/2023
9226,Nnamani Medicare,Victoria Nnamani,07816546602,,Delta,Sapele,9/19/2023,Suspended,PCN/24692/2022
9227,Ojo Medicare,Blessing Ojo,09055735727,blessing.ojo@yahoo.com,Kaduna,Kaduna,11/22/2022,Active,PCN/34870/2022
9228,Balogun Medstore,Agnes Balogun,08514031923,agnesbalogun@yahoo.com,Enugu,Oji River,5/27/2022,Pending,
9229,Olawale Chemist,Joshua Olawale,08886466784,joshua.olawale@yahoo.com,Kaduna,Kafanchan,12/12/2024,Active,PCN/78998/2022
9230,Ojo Medplus,Daniel Ojo,07944085192,danielojo@hotmail.com,Ogun,Ota,3/16/2023,Active,PCN/92472/2019
9231,Oshodi Chemist,Mary Oshodi,07731523011,maryoshodi@gmail.com,Rivers,Bonny,8/14/2022,Active,PCN/68795/2021
9232,Uche Pharmaceuticals,Angela Uche,07729858098,angelauche@hotmail.com,Abuja,Gwarinpa,9/16/2022,Active,PCN/20830/2019
9233,Adeyemi Chemist,Andrew Adeyemi,07646617471,andrew.adeyemi@yahoo.com,Anambra,Onitsha,1/8/2024,Active,PCN/39410/2019
9234,Oyekan Drugstore,John Oyekan,08117210621,johnoyekan@yahoo.com,Enugu,Oji River,12/18/2023,Active,PCN/42140/2018
9235,Ogunleye Medplus,Hope Ogunleye,07146410865,hopeogunleye@yahoo.com,Oyo,Ogbomoso,9/17/2023,Active,PCN/10552/2019
9236,Eze Medplus,Grace Eze,08555164361,graceeze@gmail.com,Abuja,Garki,4/12/2022,Active,PCN/16053/2019
9237,Ojo Drugstore,Simon Ojo,08551697380,simonojo@gmail.com,Lagos,Ikeja,10/7/2023,Active,PCN/78221/2018
9238,Obi Medicare,Peter Obi,08677926619,peterobi@yahoo.com,Lagos,Yaba,5/19/2024,Active,PCN/55036/2019
9239,Okonkwo Drugstore,Stephen Okonkwo,08020024225,,Kaduna,Kaura,6/30/2024,Active,PCN/45732/2022
9240,Olawale Healthcare,Mark Olawale,07937790563,markolawale@hotmail.com,Enugu,Agbani,8/25/2023,Active,PCN/66693/2018
9241,Ogunleye Pharmaceuticals,Gloria Ogunleye,08024172286,gloriaogunleye@hotmail.com,Abuja,Garki,5/23/2024,Active,PCN/65139/2019
9242,Balogun Drugstore,Ruth Balogun,08078880055,ruthbalogun@gmail.com,Ogun,Sagamu,11/2/2023,Active,PCN/69847/2024
9243,Balogun Pharmacare,John Balogun,08522357741,johnbalogun@gmail.com,Ogun,Sagamu,1/23/2022,Pending,PCN/99031/2022
9244,Chukwu Medicare,Emmanuel Chukwu,07754691563,emmanuelchukwu@gmail.com,Lagos,Yaba,8/5/2023,Active,PCN/22649/2023
9245,Oyekan Healthcare,Elizabeth Oyekan,08083676450,elizabethoyekan@gmail.com,Lagos,Yaba,11/12/2022,Inactive,PCN/56167/2022
9246,Obi Medplus,Joseph Obi,07857531345,joseph.obi@yahoo.com,Rivers,Bonny,1/10/2022,Active,PCN/95426/2020
9247,Ekwueme Medicare,Hope Ekwueme,07063296816,hopeekwueme@hotmail.com,Anambra,Onitsha,9/20/2023,Active,PCN/66561/2023
9248,Olawale Medstore,Ruth Olawale,08478090420,,Delta,Agbor,2/10/2022,Active,PCN/76047/2023
9249,Nnamani Medicare,Agnes Nnamani,08867377558,agnesnnamani@yahoo.com,Anambra,Awka,4/15/2023,Inactive,PCN/68490/2018
9250,Ogunleye Medicare,Charity Ogunleye,07225277878,,Ogun,Ijebu-Ode,7/17/2022,Active,
9251,Ojo Pharmaceuticals,Gabriel Ojo,08045918208,gabriel.ojo@yahoo.com,Enugu,Oji River,9/15/2023,Suspended,PCN/27514/2018
9252,Okafor Drugs,Nathaniel Okafor,07455707340,nathanielokafor@yahoo.com,Delta,Warri,9/15/2023,Pending,PCN/43954/2022
9253,Akinwale Pharmaceuticals,Paul Akinwale,08856630602,paulakinwale@gmail.com,Anambra,Awka,7/1/2022,Active,PCN/64173/2020
9254,Ibrahim Chemist,Grace Ibrahim,08641161578,,Kaduna,Kaduna,9/28/2023,Active,PCN/14349/2022
9255,Obi Chemist,John Obi,07936812362,johnobi@yahoo.com,Anambra,Ekwulobia,6/25/2024,Active,PCN/75953/2022
9256,Uche Drugs,Charity Uche,08394191361,charityuche@hotmail.com,Enugu,Awgu,10/28/2022,Active,PCN/50497/2022
9257,Akinwale Medstore,Cornelius Akinwale,08592901076,corneliusakinwale@yahoo.com,Lagos,Ikeja,6/2/2022,Active,PCN/91873/2019
9258,Ekwueme Drugstore,Emmanuel Ekwueme,07595006965,emmanuelekwueme@gmail.com,Abuja,Gwarinpa,12/27/2024,Suspended,PCN/30405/2019
9259,Ibrahim Pharmacare,Benjamin Ibrahim,07689313866,benjaminibrahim@hotmail.com,Rivers,Port Harcourt,7/25/2022,Active,PCN/52538/2024
9260,Obasanjo Healthcare,Emmanuel Obasanjo,08738404975,emmanuelobasanjo@gmail.com,Lagos,Lekki,7/6/2023,Active,PCN/36448/2020
9261,Akinwale Pharmacy,Victoria Akinwale,07338521064,victoriaakinwale@gmail.com,Delta,Ughelli,6/22/2024,Suspended,PCN/94990/2022
9262,Obi Pharmacy,Peter Obi,07357662686,peterobi@gmail.com,Rivers,Okrika,9/1/2022,Pending,PCN/69217/2021
9263,Oshodi Drugs,Faith Oshodi,07858865922,faithoshodi@hotmail.com,Anambra,Ekwulobia,12/11/2024,Pending,PCN/43139/2024
9264,Abiola Pharmaceuticals,Simon Abiola,08556691651,,Abuja,Maitama,12/8/2022,Active,PCN/53751/2018
9265,Nnamani Medicare,Sarah Nnamani,07683850265,sarahnnamani@yahoo.com,Kano,Kumbotso,7/29/2022,Active,
9266,Akinwale Medplus,Ruth Akinwale,07739387909,ruthakinwale@hotmail.com,Rivers,Eleme,8/27/2022,Active,PCN/79317/2019
9267,Oshodi Pharmacare,Deborah Oshodi,07766392703,deborahoshodi@gmail.com,Delta,Asaba,7/9/2022,Active,PCN/82678/2019
9268,Olawale Healthcare,David Olawale,07859659250,davidolawale@yahoo.com,Kano,Tarauni,6/2/2022,Suspended,PCN/35989/2023
9269,Oshodi Medstore,Juliet Oshodi,08027354946,julietoshodi@gmail.com,Abuja,Asokoro,9/4/2024,Active,PCN/98514/2022
9270,Adetokunbo Medstore,Stephen Adetokunbo,07596693481,stephenadetokunbo@gmail.com,Rivers,Port Harcourt,8/17/2022,Active,PCN/82972/2024
9271,Okonkwo Pharmaceuticals,Andrew Okonkwo,08873392288,andrew.okonkwo@yahoo.com,Abuja,Maitama,12/2/2024,Active,PCN/15687/2024
9272,Eze Medplus,Grace Eze,08039749803,grace.eze@yahoo.com,Anambra,Nnewi,6/24/2023,Active,PCN/98213/2023
9273,Ojo Medplus,Victoria Ojo,08042215912,victoriaojo@gmail.com,Kano,Kumbotso,9/6/2024,Active,PCN/91021/2018
9274,Obi Drugs,Charity Obi,08033489134,charityobi@gmail.com,Kano,Gwale,9/22/2024,Active,PCN/48227/2022
9275,Oyekan Medstore,Simon Oyekan,07654263397,simonoyekan@gmail.com,Ogun,Sagamu,9/11/2024,Active,PCN/16101/2023
9276,Nnamani Medstore,Charity Nnamani,07561861651,charitynnamani@hotmail.com,Kano,Gwale,10/10/2024,Active,PCN/94288/2023
9277,Okonkwo Healthcare,Sarah Okonkwo,07976570944,sarahokonkwo@gmail.com,Kaduna,Kagoro,10/4/2024,Active,
9278,Obi Medicare,Samuel Obi,08956637825,samuelobi@gmail.com,Rivers,Eleme,1/7/2022,Active,PCN/86839/2019
9279,Ogunleye Pharmacare,Deborah Ogunleye,07537705987,deborahogunleye@gmail.com,Anambra,Nnewi,5/18/2024,Active,PCN/71181/2022
9280,Adeyemi Healthcare,Patience Adeyemi,07645308505,patienceadeyemi@gmail.com,Oyo,Oyo,1/19/2022,Inactive,PCN/54964/2021
9281,Oyekan Pharmaceuticals,Peace Oyekan,08029983338,peaceoyekan@hotmail.com,Rivers,Obio,3/31/2022,Active,PCN/41222/2019
9282,Oshodi Medplus,Victoria Oshodi,07421146378,victoriaoshodi@gmail.com,Anambra,Ekwulobia,11/20/2022,Active,PCN/51247/2019
9283,Adetokunbo Pharmacare,Joshua Adetokunbo,08020176908,joshuaadetokunbo@gmail.com,Enugu,Nsukka,4/1/2024,Inactive,
9284,Ogunleye Drugs,Patience Ogunleye,09001994032,patienceogunleye@gmail.com,Lagos,Ikeja,3/10/2024,Suspended,PCN/53122/2018
9285,Okonkwo Healthcare,Comfort Okonkwo,07643373016,comfortokonkwo@gmail.com,Kano,Nassarawa,12/21/2022,Active,PCN/70691/2021
9286,Ibrahim Chemist,Joy Ibrahim,07381425711,joyibrahim@yahoo.com,Delta,Warri,2/5/2023,Active,PCN/23436/2021
9287,Obasanjo Chemist,Faith Obasanjo,07476317653,faithobasanjo@hotmail.com,Anambra,Nnewi,4/23/2024,Active,PCN/27542/2020
9288,Adetokunbo Healthcare,Stephen Adetokunbo,08957346002,stephenadetokunbo@yahoo.com,Kaduna,Kaura,5/29/2022,Active,PCN/98582/2023
9289,Abiola Healthcare,Angela Abiola,08212983499,angelaabiola@yahoo.com,Rivers,Obio,8/20/2023,Active,PCN/73065/2024
9290,Obasanjo Medicare,Peter Obasanjo,08064305868,peterobasanjo@gmail.com,Oyo,Iseyin,7/11/2024,Inactive,PCN/71643/2020
9291,Abiola Medicare,Daniel Abiola,08771213253,daniel.abiola@yahoo.com,Rivers,Port Harcourt,10/9/2022,Pending,PCN/10863/2023
9292,Adeyemi Medplus,Peter Adeyemi,08592023231,peter.adeyemi@yahoo.com,Lagos,Victoria Island,5/12/2024,Inactive,
9293,Olawale Drugstore,Victoria Olawale,07454736797,victoriaolawale@yahoo.com,Enugu,Agbani,3/2/2022,Active,PCN/82547/2020
9294,Uche Pharmacy,Angela Uche,08317612906,angelauche@yahoo.com,Abuja,Kubwa,8/28/2022,Inactive,PCN/50797/2023
9295,Abiola Pharmacare,Peace Abiola,08053019624,peaceabiola@gmail.com,Anambra,Aguata,9/23/2022,Active,PCN/50221/2021
9296,Balogun Pharmacy,Emmanuel Balogun,07648308228,emmanuel.balogun@yahoo.com,Enugu,Oji River,7/3/2023,Pending,PCN/91952/2022
9297,Obasanjo Pharmacare,Comfort Obasanjo,08055208099,comfortobasanjo@yahoo.com,Kaduna,Zaria,12/28/2023,Active,PCN/11528/2024
